method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,sfm_file_path,input_folder,output_folder,initial_points,plot_series,num_points_jitter
vggt,87,42,,24264,ba,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,ship,pinhole,,15000,15000,,MCMC,,,,,Shared Cam,,,Use BA,aliked+sp,250,gsplat,synthetic,29.90005874633789,0.10039541125297546,0.896156907081604,1000000,0,0,0.14667890965938568,0.027257658541202545,0.9222334307691662,0.1412218781350216,24264,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_mpinhole_aliked-sp_ba_farthestpose_useba_maxba250_sharedcam_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_mpinhole_aliked-sp_ba_farthestpose_useba_maxba250_sharedcam_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,ship_1_n87_s42_mpinhole_aliked-sp_ba_farthestpose_useba_maxba250_sharedcam_i87_gteval_gtext_gtint_steps15000,0.429,0.025089,87,4.367609,0.1645,0.0436,0.2731,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n87_s42_mpinhole_aliked-sp_ba_farthestpose_useba_maxba250_sharedcam/eval_results.json,ship_1_n87_s42_mpinhole_aliked-sp_ba_farthestpose_useba_maxba250_sharedcam,ship_1_n87_s42_mpinhole_aliked-sp_ba_farthestpose_useba_maxba250_sharedcam_i87_gteval_gtext_gtint_steps15000_val_step14999.json,24264,vggt | ba,21231.0
vggt,87,42,0.0,8700,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,ship,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,29.914283752441406,0.10494229942560196,0.8987422585487366,1000000,0,0,0.13348357379436493,0.025329384952783585,0.9212020371566738,0.14139081606658924,8660,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p8700_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p8700_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,ship_1_n87_s42_c0.0_p8700_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.4869,0.027807,87,4.301907,0.1056,0.0284,0.2389,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n87_s42_c0.0_p8700_imagefps_farthestpose/eval_results.json,ship_1_n87_s42_c0.0_p8700_imagefps_farthestpose,ship_1_n87_s42_c0.0_p8700_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,8660,vggt | imagefps,8482.5
vggt,87,42,0.0,8700,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,drums,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,25.0400390625,0.07453601807355881,0.9425054788589478,1000000,0,0,0.07186237722635269,0.01624969206750393,0.8753000825759727,0.10581647576620024,8652,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p8700_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p8700_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,drums_1_n87_s42_c0.0_p8700_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.173,0.01002,87,3.881439,,,,/home/ojab2/work/git/vggt/vggt_outputs/drums_1_n87_s42_c0.0_p8700_imagefps_farthestpose/eval_results.json,drums_1_n87_s42_c0.0_p8700_imagefps_farthestpose,drums_1_n87_s42_c0.0_p8700_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,8652,vggt | imagefps,8482.5
vggt,87,42,0.0,43500,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,33.308807373046875,0.03222883492708206,0.9806724190711975,1000000,0,0,0.07565680891275406,0.017887268215417862,1.0768608148896592,0.05723976428861236,43454,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p43500_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p43500_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,lego_1_n87_s42_c0.0_p43500_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.2976,0.018838,87,4.04904,0.0478,0.0135,0.118,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_c0.0_p43500_imagefps_farthestpose/eval_results.json,lego_1_n87_s42_c0.0_p43500_imagefps_farthestpose,lego_1_n87_s42_c0.0_p43500_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,43454,vggt | imagefps,42412.5
vggt,87,42,0.0,43500,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,ship,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,29.876588821411133,0.09699966758489609,0.8948614001274109,1000000,0,0,0.13616697490215302,0.025722576305270195,0.9231373341905365,0.14075977343228036,43455,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p43500_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p43500_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,ship_1_n87_s42_c0.0_p43500_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.4869,0.027807,87,4.301907,0.1056,0.0284,0.2389,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n87_s42_c0.0_p43500_imagefps_farthestpose/eval_results.json,ship_1_n87_s42_c0.0_p43500_imagefps_farthestpose,ship_1_n87_s42_c0.0_p43500_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,43455,vggt | imagefps,42412.5
vggt,87,42,0.0,43500,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,drums,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,25.061548233032227,0.0712391808629036,0.9422284960746765,1000000,0,0,0.07319699972867966,0.016528010368347168,0.877571507010311,0.10490466435165166,43453,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p43500_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p43500_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,drums_1_n87_s42_c0.0_p43500_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.173,0.01002,87,3.881439,,,,/home/ojab2/work/git/vggt/vggt_outputs/drums_1_n87_s42_c0.0_p43500_imagefps_farthestpose/eval_results.json,drums_1_n87_s42_c0.0_p43500_imagefps_farthestpose,drums_1_n87_s42_c0.0_p43500_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,43453,vggt | imagefps,42412.5
vggt,87,42,0.0,87000,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,33.29658889770508,0.03176582604646683,0.9804548621177673,1000000,0,0,0.0749012678861618,0.01770457811653614,1.0767931284902155,0.05734595175668539,86956,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p87000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p87000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,lego_1_n87_s42_c0.0_p87000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.2976,0.018838,87,4.04904,0.0478,0.0135,0.118,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_c0.0_p87000_imagefps_farthestpose/eval_results.json,lego_1_n87_s42_c0.0_p87000_imagefps_farthestpose,lego_1_n87_s42_c0.0_p87000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,86956,vggt | imagefps,84825.0
vggt,87,42,0.0,87000,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,ship,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,29.820728302001953,0.09565524011850357,0.8923192024230957,1000000,0,0,0.13895781338214874,0.02613513544201851,0.9214461083010158,0.1416149689580973,86956,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p87000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p87000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,ship_1_n87_s42_c0.0_p87000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.4869,0.027807,87,4.301907,0.1056,0.0284,0.2389,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n87_s42_c0.0_p87000_imagefps_farthestpose/eval_results.json,ship_1_n87_s42_c0.0_p87000_imagefps_farthestpose,ship_1_n87_s42_c0.0_p87000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,86956,vggt | imagefps,84825.0
vggt,87,42,0.0,87000,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,drums,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,25.004575729370117,0.07053377479314804,0.9413586258888245,1000000,0,0,0.07353123277425766,0.016593536362051964,0.876443200476608,0.10528417784282991,86955,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p87000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p87000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,drums_1_n87_s42_c0.0_p87000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.173,0.01002,87,3.881439,,,,/home/ojab2/work/git/vggt/vggt_outputs/drums_1_n87_s42_c0.0_p87000_imagefps_farthestpose/eval_results.json,drums_1_n87_s42_c0.0_p87000_imagefps_farthestpose,drums_1_n87_s42_c0.0_p87000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,86955,vggt | imagefps,84825.0
vggt,87,42,0.0,435000,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,33.22806930541992,0.031531769782304764,0.9795960187911987,1000000,0,0,0.07331755012273788,0.017317963764071465,1.0751664787676134,0.05828327375971405,434958,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p435000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p435000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,lego_1_n87_s42_c0.0_p435000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.2976,0.018838,87,4.04904,0.0478,0.0135,0.118,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_c0.0_p435000_imagefps_farthestpose/eval_results.json,lego_1_n87_s42_c0.0_p435000_imagefps_farthestpose,lego_1_n87_s42_c0.0_p435000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,434958,vggt | imagefps,424125.0
vggt,87,42,0.0,435000,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,ship,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,29.69927215576172,0.09086735546588898,0.886978030204773,1000000,0,0,0.14659689366817474,0.027336323633790016,0.9190289122358091,0.1427088190517989,434961,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p435000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p435000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,ship_1_n87_s42_c0.0_p435000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.4869,0.027807,87,4.301907,0.1056,0.0284,0.2389,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n87_s42_c0.0_p435000_imagefps_farthestpose/eval_results.json,ship_1_n87_s42_c0.0_p435000_imagefps_farthestpose,ship_1_n87_s42_c0.0_p435000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,434961,vggt | imagefps,424125.0
vggt,87,42,0.0,435000,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,drums,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,25.00709342956543,0.06799188256263733,0.9403095841407776,1000000,0,0,0.0747358426451683,0.016830191016197205,0.8774454191259318,0.10515507348366554,434953,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p435000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p435000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,drums_1_n87_s42_c0.0_p435000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.173,0.01002,87,3.881439,,,,/home/ojab2/work/git/vggt/vggt_outputs/drums_1_n87_s42_c0.0_p435000_imagefps_farthestpose/eval_results.json,drums_1_n87_s42_c0.0_p435000_imagefps_farthestpose,drums_1_n87_s42_c0.0_p435000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,434953,vggt | imagefps,424125.0
vggt,87,42,0.0,870000,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,33.21091079711914,0.031014584004878998,0.9794365167617798,1000000,0,0,0.07268215715885162,0.01716575399041176,1.0750747030531917,0.05829724849758836,869958,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p870000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p870000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,lego_1_n87_s42_c0.0_p870000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.2976,0.018838,87,4.04904,0.0478,0.0135,0.118,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_c0.0_p870000_imagefps_farthestpose/eval_results.json,lego_1_n87_s42_c0.0_p870000_imagefps_farthestpose,lego_1_n87_s42_c0.0_p870000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,869958,vggt | imagefps,848250.0
vggt,87,42,0.0,870000,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,ship,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,29.610746383666992,0.08936614543199539,0.884768545627594,1000000,0,0,0.15302449464797974,0.028478318825364113,0.9170241227023705,0.14330583409317244,869961,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p870000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p870000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,ship_1_n87_s42_c0.0_p870000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.4869,0.027807,87,4.301907,0.1056,0.0284,0.2389,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n87_s42_c0.0_p870000_imagefps_farthestpose/eval_results.json,ship_1_n87_s42_c0.0_p870000_imagefps_farthestpose,ship_1_n87_s42_c0.0_p870000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,869961,vggt | imagefps,848250.0
vggt,87,42,0.0,870000,imagefps,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,drums,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,24.94060516357422,0.06729873269796371,0.9395114183425903,1000000,0,0,0.073405921459198,0.016503596678376198,0.876175261603074,0.10548294020889387,869951,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p870000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p870000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,drums_1_n87_s42_c0.0_p870000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000,0.173,0.01002,87,3.881439,,,,/home/ojab2/work/git/vggt/vggt_outputs/drums_1_n87_s42_c0.0_p870000_imagefps_farthestpose/eval_results.json,drums_1_n87_s42_c0.0_p870000_imagefps_farthestpose,drums_1_n87_s42_c0.0_p870000_imagefps_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,869951,vggt | imagefps,848250.0
vggt,87,42,0.0,870,random,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,31.903640747070312,0.048321064561605453,0.9695778489112854,968555,0,0,0.08337714523077011,0.019661802798509598,1.0344176828967742,0.07446188217829207,870,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p870_random_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p870_random_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,lego_1_n87_s42_c0.0_p870_random_farthestpose_i87_gteval_gtext_gtint_steps15000,0.2976,0.018838,87,4.04904,0.0478,0.0135,0.118,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_c0.0_p870_random_farthestpose/eval_results.json,lego_1_n87_s42_c0.0_p870_random_farthestpose,lego_1_n87_s42_c0.0_p870_random_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,870,vggt | random,891.7499999999999
vggt,87,42,0.0,870,random,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,ship,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,29.38414192199707,0.1351514607667923,0.8929300904273987,968555,0,0,0.1370130032300949,0.02591518871486187,0.8893380366686956,0.15450640053759718,870,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p870_random_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p870_random_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,ship_1_n87_s42_c0.0_p870_random_farthestpose_i87_gteval_gtext_gtint_steps15000,0.4869,0.027807,87,4.301907,0.1056,0.0284,0.2389,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n87_s42_c0.0_p870_random_farthestpose/eval_results.json,ship_1_n87_s42_c0.0_p870_random_farthestpose,ship_1_n87_s42_c0.0_p870_random_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,870,vggt | random,891.7499999999999
vggt,87,42,0.0,870,random,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,drums,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,24.633785247802734,0.08881182223558426,0.9374544024467468,968555,0,0,0.07041595131158829,0.015909751877188683,0.8560107931388206,0.11411450000871273,870,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p870_random_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p870_random_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,drums_1_n87_s42_c0.0_p870_random_farthestpose_i87_gteval_gtext_gtint_steps15000,0.173,0.01002,87,3.881439,,,,/home/ojab2/work/git/vggt/vggt_outputs/drums_1_n87_s42_c0.0_p870_random_farthestpose/eval_results.json,drums_1_n87_s42_c0.0_p870_random_farthestpose,drums_1_n87_s42_c0.0_p870_random_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,870,vggt | random,891.7499999999999
vggt,87,42,0.0,4350,random,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,lego,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,32.965110778808594,0.03510301932692528,0.978685200214386,1000000,0,0,0.07825867086648941,0.01848785951733589,1.067559758952835,0.06053471290110663,4350,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p4350_random_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/lego_1_n87_s42_c0.0_p4350_random_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,lego_1_n87_s42_c0.0_p4350_random_farthestpose_i87_gteval_gtext_gtint_steps15000,0.2976,0.018838,87,4.04904,0.0478,0.0135,0.118,/home/ojab2/work/git/vggt/vggt_outputs/lego_1_n87_s42_c0.0_p4350_random_farthestpose/eval_results.json,lego_1_n87_s42_c0.0_p4350_random_farthestpose,lego_1_n87_s42_c0.0_p4350_random_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,4350,vggt | random,4458.75
vggt,87,42,0.0,4350,random,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,ship,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,29.94475555419922,0.10832598805427551,0.899613618850708,1000000,0,0,0.13275635242462158,0.025219086557626724,0.9201872005255056,0.1420589630260622,4350,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p4350_random_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/ship_1_n87_s42_c0.0_p4350_random_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,ship_1_n87_s42_c0.0_p4350_random_farthestpose_i87_gteval_gtext_gtint_steps15000,0.4869,0.027807,87,4.301907,0.1056,0.0284,0.2389,/home/ojab2/work/git/vggt/vggt_outputs/ship_1_n87_s42_c0.0_p4350_random_farthestpose/eval_results.json,ship_1_n87_s42_c0.0_p4350_random_farthestpose,ship_1_n87_s42_c0.0_p4350_random_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,4350,vggt | random,4458.75
vggt,87,42,0.0,4350,random,,,,0,10,farthestpose,87,GT Eval,GT Extrinsics,GT Intrinsics,,,,,,,0.0,,False,1.0,1.0,vggt,drums,,,15000,15000,,MCMC,,,,,,,,,,,gsplat,synthetic,24.961044311523438,0.07677652686834335,0.9420332312583923,1000000,0,0,0.07131440192461014,0.016126081347465515,0.8721780185094508,0.10691006213967016,4350,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p4350_random_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/vggt_outputs/drums_1_n87_s42_c0.0_p4350_random_farthestpose_i87_gteval_gtext_gtint_steps15000/stats/val_step14999.json,drums_1_n87_s42_c0.0_p4350_random_farthestpose_i87_gteval_gtext_gtint_steps15000,0.173,0.01002,87,3.881439,,,,/home/ojab2/work/git/vggt/vggt_outputs/drums_1_n87_s42_c0.0_p4350_random_farthestpose/eval_results.json,drums_1_n87_s42_c0.0_p4350_random_farthestpose,drums_1_n87_s42_c0.0_p4350_random_farthestpose_i87_gteval_gtext_gtint_steps15000_val_step14999.json,4350,vggt | random,4458.75
